subjectID,first_second_session,combination_of_trials,inserted_position,first_target,second_target,order_of_stimulus,subject,date,c1,c2,c3,c4,c5,c6,c7,c8,c9,retention_task,age
15,1,2,#6,5,9,10,75,2022/12/4,0,0,0,0,1,0,0,0,0,1,children
15,1,2,#6,5,8,11,75,2022/12/4,0,0,0,0,1,0,0,0,0,1,children
15,1,2,#9,0,6,12,75,2022/12/4,0,0,0,0,0,1,0,0,0,2,children
37,2,3,#9,6,7,1,76,2022/12/16,0,0,0,0,0,0,1,1,0,2,children
37,2,3,#9,0,6,2,76,2022/12/16,0,0,0,0,0,1,0,0,0,2,children
37,2,3,#9,4,8,3,76,2022/12/16,0,0,0,1,0,0,0,1,0,2,children
37,2,3,#6,5,9,4,76,2022/12/16,0,0,0,0,1,0,0,0,1,1,children
37,2,3,#6,6,7,5,76,2022/12/16,0,0,0,0,0,1,1,0,0,1,children
37,2,3,#9,0,7,6,76,2022/12/16,0,0,0,0,0,0,1,0,0,2,children
37,2,3,#9,5,7,7,76,2022/12/16,0,0,0,0,1,0,1,0,0,2,children
37,2,3,#6,6,8,8,76,2022/12/16,0,0,0,0,0,1,0,1,0,1,children
37,2,3,#9,0,4,9,76,2022/12/16,0,0,0,1,0,0,0,0,0,2,children
37,2,3,#6,5,7,10,76,2022/12/16,0,0,0,0,1,0,1,0,0,1,children
37,2,3,#6,6,9,11,76,2022/12/16,0,0,0,0,0,1,0,0,1,1,children
37,2,3,#9,4,7,12,76,2022/12/16,0,0,0,1,0,0,1,0,0,2,children
38,2,2,#9,0,7,1,77,2022/12/17,0,0,0,0,0,0,1,0,0,1,children
38,2,2,#6,6,8,2,77,2022/12/17,0,0,0,0,0,1,0,1,0,1,children
38,2,2,#9,5,7,3,77,2022/12/17,0,0,0,0,1,0,1,0,0,1,children
38,2,2,#9,5,9,4,77,2022/12/17,0,0,0,0,1,0,0,0,1,3,children
38,2,2,#6,4,7,5,77,2022/12/17,0,0,0,1,0,0,1,0,0,1,children
38,2,2,#9,0,8,6,77,2022/12/17,0,0,0,0,0,0,0,1,0,1,children
38,2,2,#9,5,8,7,77,2022/12/17,0,0,0,0,1,0,0,1,0,1,children
38,2,2,#6,6,9,8,77,2022/12/17,0,0,0,0,0,1,0,0,1,3,children
38,2,2,#6,4,8,9,77,2022/12/17,0,0,0,1,0,0,0,1,0,1,children
38,2,2,#6,5,7,10,77,2022/12/17,0,0,0,0,1,0,1,0,0,1,children
38,2,2,#9,0,4,11,77,2022/12/17,0,0,0,1,0,0,0,0,0,1,children
38,2,2,#9,6,7,12,77,2022/12/17,0,0,0,0,0,1,1,0,0,1,children
39,2,3,#9,4,8,1,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#9,0,7,2,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#6,6,7,3,78,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
39,2,3,#6,6,8,4,78,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
39,2,3,#9,5,7,5,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#9,4,7,6,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#9,0,4,7,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#6,5,7,8,78,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
39,2,3,#6,6,9,9,78,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
39,2,3,#6,5,9,10,78,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
39,2,3,#9,6,7,11,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
39,2,3,#9,0,6,12,78,2022/12/25,0,0,0,0,0,0,0,0,1,2,children
9,2,2,#6,4,8,1,79,2022/12/25,0,0,0,1,0,0,0,0,0,1,children
9,2,2,#9,5,9,2,79,2022/12/25,0,0,0,0,1,0,0,0,1,2,children
9,2,2,#9,0,4,3,79,2022/12/25,0,0,0,1,0,0,0,0,0,2,children
9,2,2,#6,5,7,4,79,2022/12/25,0,0,0,0,1,0,0,0,0,1,children
9,2,2,#9,0,7,5,79,2022/12/25,0,0,0,0,0,0,1,0,0,2,children
9,2,2,#9,6,7,6,79,2022/12/25,0,0,0,0,0,1,1,0,0,2,children
9,2,2,#9,5,8,7,79,2022/12/25,0,0,0,0,1,0,0,1,0,2,children
9,2,2,#6,6,8,8,79,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
9,2,2,#9,5,7,9,79,2022/12/25,0,0,0,0,1,0,1,0,0,2,children
9,2,2,#9,0,8,10,79,2022/12/25,0,0,0,0,0,0,0,1,0,2,children
9,2,2,#6,4,7,11,79,2022/12/25,0,0,0,1,0,0,0,0,0,1,children
9,2,2,#6,6,9,12,79,2022/12/25,0,0,0,0,0,1,0,0,0,1,children
40,2,1,#9,0,7,1,80,2022/12/28,0,0,0,0,0,0,1,0,0,2,children
40,2,1,#6,4,8,2,80,2022/12/28,0,0,0,1,0,0,0,1,0,1,children
40,2,1,#9,5,7,3,80,2022/12/28,0,0,0,0,1,0,1,0,0,2,children
40,2,1,#9,0,5,4,80,2022/12/28,0,0,0,0,1,0,0,0,0,2,children
40,2,1,#6,5,9,5,80,2022/12/28,0,0,0,0,1,0,0,0,1,1,children
40,2,1,#9,0,8,6,80,2022/12/28,0,0,0,0,0,0,0,1,0,2,children
40,2,1,#9,6,8,7,80,2022/12/28,0,0,0,0,0,1,0,1,0,2,children
40,2,1,#6,5,8,8,80,2022/12/28,0,0,0,0,1,0,0,1,0,1,children
40,2,1,#6,6,7,9,80,2022/12/28,0,0,0,0,0,1,1,0,0,1,children
40,2,1,#9,5,8,10,80,2022/12/28,0,0,0,0,1,0,0,1,0,2,children
40,2,1,#9,4,8,11,80,2022/12/28,0,0,0,1,0,0,0,1,0,2,children
40,2,1,#9,4,7,12,80,2022/12/28,0,0,0,1,0,0,1,0,0,2,children
1,2,1,#6,6,9,1,81,2022/12/29,0,0,0,0,0,1,0,0,0,1,children
1,2,1,#9,5,9,2,81,2022/12/29,0,0,0,0,0,0,0,0,1,1,children
1,2,1,#9,6,7,3,81,2022/12/29,0,0,0,0,0,0,1,0,0,2,children
1,2,1,#6,6,8,4,81,2022/12/29,0,0,0,0,0,1,0,0,0,1,children
1,2,1,#9,0,4,5,81,2022/12/29,0,0,0,1,0,0,0,0,0,2,children
1,2,1,#9,6,9,6,81,2022/12/29,0,0,0,0,0,0,0,0,1,2,children
1,2,1,#6,4,7,7,81,2022/12/29,0,0,0,1,0,0,0,0,0,1,children
1,2,1,#6,4,9,8,81,2022/12/29,0,0,0,1,0,0,0,0,0,1,children
1,2,1,#9,4,9,9,81,2022/12/29,0,0,0,0,0,0,0,0,1,2,children
1,2,1,#9,0,6,10,81,2022/12/29,0,0,0,0,0,1,0,0,0,2,children
1,2,1,#6,5,7,11,81,2022/12/29,0,0,0,0,1,0,0,0,0,2,children
1,2,1,#9,0,9,12,81,2022/12/29,0,0,0,0,0,0,0,0,1,2,children
41,1,3,#9,6,9,1,82,2022/12/29,0,0,0,0,0,1,0,0,1,1,children
41,1,3,#9,6,8,2,82,2022/12/29,0,0,0,0,0,1,0,1,0,1,children
41,1,3,#6,4,9,3,82,2022/12/29,0,0,0,1,0,0,0,0,1,1,children
41,1,3,#9,5,9,4,82,2022/12/29,0,0,0,0,1,0,0,0,1,1,children
41,1,3,#9,0,9,5,82,2022/12/29,0,0,0,0,0,0,0,0,1,1,children
41,1,3,#6,4,7,6,82,2022/12/29,0,0,0,1,0,1,0,0,0,1,children
41,1,3,#6,4,8,7,82,2022/12/29,0,0,0,1,0,0,0,1,0,1,children
41,1,3,#9,0,8,8,82,2022/12/29,0,0,0,0,0,0,0,1,0,1,children
41,1,3,#9,4,9,9,82,2022/12/29,0,0,0,1,0,0,0,0,1,1,children
41,1,3,#9,0,5,10,82,2022/12/29,0,0,0,0,1,0,0,0,0,1,children
41,1,3,#6,5,8,11,82,2022/12/29,0,0,0,0,1,0,0,1,0,1,children
41,1,3,#9,5,8,12,82,2022/12/29,0,0,0,0,1,0,0,1,0,1,children
1,1,1,#9,0,4,8,1,20220709,0,0,0,1,0,0,0,0,0,2,adults
1,2,1,#9,0,5,7,1,20220709,0,0,0,0,1,0,0,0,0,2,adults
1,1,1,#9,0,6,3,1,20220709,0,0,0,0,0,1,0,0,0,2,adults
1,2,1,#9,0,7,4,1,20220709,0,0,0,0,0,0,1,0,0,2,adults
1,2,1,#9,0,8,9,1,20220709,0,0,0,0,0,0,0,1,0,2,adults
1,1,1,#9,0,9,5,1,20220709,0,0,0,0,0,0,0,0,1,2,adults
1,2,1,#9,4,7,5,1,20220709,0,0,0,1,0,0,1,0,0,2,adults
1,1,1,#6,4,7,6,1,20220709,0,0,0,1,0,0,1,0,0,1,adults
1,2,1,#9,4,8,12,1,20220709,0,0,0,1,0,0,0,1,0,2,adults
1,2,1,#6,4,8,11,1,20220709,0,0,0,1,0,0,0,1,0,2,adults
1,1,1,#9,4,9,2,1,20220709,0,0,0,0,0,0,0,0,1,2,adults
1,1,1,#6,4,9,9,1,20220709,0,0,0,1,0,0,0,0,1,1,adults
1,2,1,#9,5,7,10,1,20220709,0,0,0,0,1,0,1,0,0,2,adults
1,1,1,#6,5,7,12,1,20220709,0,0,0,0,1,0,1,0,0,1,adults
1,2,1,#9,5,8,1,1,20220709,0,0,0,0,1,0,0,1,0,2,adults
1,2,1,#6,5,8,3,1,20220709,0,0,0,0,1,0,0,1,0,1,adults
1,1,1,#9,5,9,11,1,20220709,0,0,0,0,1,0,0,0,0,2,adults
1,2,1,#6,5,9,6,1,20220709,0,0,0,0,1,0,0,0,1,1,adults
1,1,1,#9,6,7,10,1,20220709,0,0,0,0,0,1,1,0,0,2,adults
1,2,1,#6,6,7,8,1,20220709,0,0,0,0,0,1,1,0,0,1,adults
1,2,1,#9,6,8,2,1,20220709,0,0,0,0,0,1,0,1,0,2,adults
1,1,1,#6,6,8,7,1,20220709,0,0,0,0,0,1,0,1,0,1,adults
1,1,1,#9,6,9,1,1,20220709,0,0,0,0,0,1,0,0,1,2,adults
1,1,1,#6,6,9,4,1,20220709,0,0,0,0,0,1,0,0,1,1,adults
2,2,1,#9,0,4,8,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#9,0,5,9,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#9,0,6,11,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#9,0,7,12,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#9,0,8,5,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#9,0,9,3,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#9,4,7,1,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#6,4,7,6,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,1,1,#9,4,8,10,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#6,4,8,3,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,2,1,#9,4,9,10,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#6,4,9,9,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,1,1,#9,5,7,2,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#6,5,7,12,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,1,1,#9,5,8,7,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#6,5,8,11,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,2,1,#9,5,9,5,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#6,5,9,4,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,2,1,#9,6,7,2,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,1,1,#6,6,7,8,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,1,1,#9,6,8,6,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#6,6,8,1,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
2,2,1,#9,6,9,7,2,20220710,1,1,1,1,1,1,1,1,1,2,adults
2,2,1,#6,6,9,4,2,20220710,1,1,1,1,1,1,1,1,1,1,adults
3,2,1,#9,0,4,11,3,20220711,0,0,0,1,0,0,0,0,0,2,adults
3,1,1,#9,0,5,6,3,20220711,0,0,0,0,1,0,0,0,0,2,adults
3,2,1,#9,0,6,8,3,20220711,0,0,0,0,0,1,0,0,0,2,adults
3,1,1,#9,0,7,11,3,20220711,0,0,0,0,0,0,1,0,0,2,adults
3,1,1,#9,0,8,4,3,20220711,0,0,0,0,0,0,0,1,0,2,adults
3,2,1,#9,0,9,4,3,20220711,0,0,0,0,0,0,0,0,1,2,adults
3,1,1,#9,4,7,2,3,20220711,0,0,0,0,0,0,1,0,0,2,adults
3,2,1,#6,4,7,3,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
3,1,1,#9,4,8,5,3,20220711,0,0,0,1,0,0,1,0,0,2,adults
3,1,1,#6,4,8,12,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
3,2,1,#9,4,9,1,3,20220711,0,0,0,0,0,0,0,0,1,2,adults
3,2,1,#6,4,9,2,3,20220711,0,0,0,1,0,0,0,0,0,1,adults
3,1,1,#9,5,7,1,3,20220711,1,1,1,1,1,1,1,1,1,2,adults
3,2,1,#6,5,7,5,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
3,1,1,#9,5,8,10,3,20220711,0,0,0,0,0,0,0,1,0,2,adults
3,1,1,#6,5,8,8,3,20220711,0,0,0,0,1,1,0,0,0,1,adults
3,2,1,#9,5,9,6,3,20220711,0,0,0,0,1,0,0,0,1,2,adults
3,1,1,#6,5,9,7,3,20220711,0,0,0,0,0,1,0,0,1,1,adults
3,2,1,#9,6,7,9,3,20220711,0,0,0,0,0,1,1,0,0,2,adults
3,1,1,#6,6,7,3,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
3,1,1,#9,6,8,9,3,20220711,0,0,0,0,0,0,0,1,0,2,adults
3,2,1,#6,6,8,10,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
3,2,1,#9,6,9,12,3,20220711,0,0,0,0,0,0,0,0,1,2,adults
3,2,1,#6,6,9,7,3,20220711,0,0,0,0,0,1,0,0,0,1,adults
4,1,1,#9,0,4,10,4,20220711,0,0,0,1,0,0,0,0,0,2,adults
4,2,1,#9,0,5,5,4,20220711,0,0,0,0,1,0,0,0,0,2,adults
4,1,1,#9,0,6,5,4,20220711,0,0,0,0,0,1,0,0,0,2,adults
4,2,1,#9,0,7,10,4,20220711,0,0,0,0,0,0,1,0,0,2,adults
4,2,1,#9,0,8,3,4,20220711,0,0,0,0,0,0,0,1,0,2,adults
4,1,1,#9,0,9,7,4,20220711,0,0,0,0,0,0,0,0,1,2,adults
4,2,1,#9,4,7,1,4,20220711,0,0,0,1,0,0,1,0,0,2,adults
4,1,1,#6,4,7,4,4,20220711,0,0,0,1,0,0,0,0,0,1,adults
4,2,1,#9,4,8,8,4,20220711,0,0,0,1,0,0,0,1,0,2,adults
4,2,1,#6,4,8,11,4,20220711,0,0,0,1,0,0,0,0,0,1,adults
4,1,1,#9,4,9,8,4,20220711,0,0,0,1,0,0,0,0,1,2,adults
4,1,1,#6,4,9,11,4,20220711,0,0,0,1,0,0,0,0,0,1,adults
4,2,1,#9,5,7,12,4,20220711,0,0,0,0,1,0,0,1,0,2,adults
4,1,1,#6,5,7,12,4,20220711,0,0,0,0,1,0,0,0,0,1,adults
4,2,1,#9,5,8,9,4,20220711,0,0,0,0,1,0,0,1,0,2,adults
4,2,1,#6,5,8,7,4,20220711,0,0,0,0,1,0,0,0,0,1,adults
4,1,1,#9,5,9,1,4,20220711,0,0,0,0,0,0,0,0,1,2,adults
4,2,1,#6,5,9,2,4,20220711,0,0,0,0,1,0,0,0,0,1,adults
4,1,1,#9,6,7,2,4,20220711,0,0,0,0,0,1,1,0,0,2,adults
4,2,1,#6,6,7,6,4,20220711,0,0,0,0,0,1,0,0,0,1,adults
4,2,1,#9,6,8,4,4,20220711,0,0,0,0,0,1,0,1,0,2,adults
4,1,1,#6,6,8,9,4,20220711,0,0,0,0,0,1,0,0,0,1,adults
4,1,1,#9,6,9,3,4,20220711,0,0,0,0,0,1,0,0,1,2,adults
4,1,1,#6,6,9,6,4,20220711,0,0,0,0,0,1,0,0,0,1,adults
5,1,1,#9,0,4,1,5,20220711,0,0,0,1,0,0,0,0,0,2,adults
5,2,1,#9,0,5,12,5,20220711,0,0,0,0,1,0,0,0,0,2,adults
5,1,1,#9,0,6,12,5,20220711,0,0,0,0,0,1,0,0,0,2,adults
5,2,1,#9,0,7,1,5,20220711,0,0,0,0,0,0,1,0,0,2,adults
5,2,1,#9,0,8,8,5,20220711,0,0,0,0,0,0,0,1,0,2,adults
5,1,1,#9,0,9,8,5,20220711,0,0,0,0,0,0,0,0,1,2,adults
5,2,1,#9,4,7,6,5,20220711,0,0,0,1,0,0,1,0,0,2,adults
5,1,1,#6,4,7,5,5,20220711,0,0,0,1,0,0,1,0,0,1,adults
5,2,1,#9,4,8,5,5,20220711,0,0,0,1,0,0,0,1,0,2,adults
5,2,1,#6,4,8,4,5,20220711,0,0,0,1,0,0,0,1,0,2,adults
5,1,1,#9,4,9,3,5,20220711,0,0,0,1,0,0,0,0,1,2,adults
5,1,1,#6,4,9,4,5,20220711,0,0,0,1,0,0,0,0,1,1,adults
5,2,1,#9,5,7,3,5,20220711,0,0,0,0,1,0,1,0,0,2,adults
5,1,1,#6,5,7,9,5,20220711,0,0,0,0,1,0,1,0,0,1,adults
5,2,1,#9,5,8,2,5,20220711,0,0,0,0,1,0,0,1,0,2,adults
5,2,1,#6,5,8,10,5,20220711,0,0,0,0,1,0,0,1,0,2,adults
5,1,1,#9,5,9,2,5,20220711,0,0,0,0,1,0,0,0,1,2,adults
5,2,1,#6,5,9,7,5,20220711,0,0,0,0,1,0,0,0,1,1,adults
5,1,1,#9,6,7,7,5,20220711,0,0,0,0,0,1,1,0,0,2,adults
5,2,1,#6,6,7,9,5,20220711,0,0,0,0,0,1,1,0,0,1,adults
5,2,1,#9,6,8,11,5,20220711,0,0,0,0,0,1,0,1,0,2,adults
5,1,1,#6,6,8,10,5,20220711,0,0,0,0,0,1,0,1,0,1,adults
5,1,1,#9,6,9,6,5,20220711,0,0,0,0,0,1,0,0,1,2,adults
5,1,1,#6,6,9,11,5,20220711,0,0,0,0,0,1,0,0,1,1,adults
6,1,1,#9,0,4,5,6,20220712,0,0,0,1,0,0,0,0,0,2,adults
6,2,1,#9,0,5,2,6,20220712,0,0,0,0,1,0,0,0,0,2,adults
6,1,1,#9,0,6,10,6,20220712,0,0,0,0,0,1,0,0,0,2,adults
6,2,1,#9,0,7,5,6,20220712,0,0,0,0,0,0,1,0,0,2,adults
6,2,1,#9,0,8,8,6,20220712,0,0,0,0,0,0,0,1,0,2,adults
6,1,1,#9,0,9,2,6,20220712,0,0,0,0,0,0,0,0,1,2,adults
6,2,1,#9,4,7,12,6,20220712,0,0,0,1,0,0,1,0,0,2,adults
6,1,1,#6,4,7,9,6,20220712,0,0,0,1,0,0,1,0,0,1,adults
6,2,1,#9,4,8,3,6,20220712,0,0,0,1,0,0,0,1,0,2,adults
6,2,1,#6,4,8,6,6,20220712,0,0,0,1,0,0,0,1,0,1,adults
6,1,1,#9,4,9,1,6,20220712,0,0,0,1,0,0,0,0,1,2,adults
6,1,1,#6,4,9,4,6,20220712,0,0,0,1,0,0,0,0,1,1,adults
6,2,1,#9,5,7,1,6,20220712,0,0,0,0,1,0,1,0,0,2,adults
6,1,1,#6,5,7,11,6,20220712,0,0,0,0,1,0,1,0,0,1,adults
6,2,1,#9,5,8,10,6,20220712,0,0,0,0,1,0,0,1,0,2,adults
6,2,1,#6,5,8,4,6,20220712,0,0,0,0,1,0,0,1,0,1,adults
6,1,1,#9,5,9,12,6,20220712,0,0,0,0,1,0,0,0,1,2,adults
6,2,1,#6,5,9,9,6,20220712,0,0,0,0,1,0,0,0,0,1,adults
6,1,1,#9,6,7,3,6,20220712,0,0,0,0,0,1,1,0,0,2,adults
6,2,1,#6,6,7,7,6,20220712,0,0,0,0,0,1,0,0,0,1,adults
6,2,1,#9,6,8,11,6,20220712,0,0,0,0,0,1,0,1,0,2,adults
6,1,1,#6,6,8,8,6,20220712,0,0,0,0,0,1,0,1,0,1,adults
6,1,1,#9,6,9,6,6,20220712,0,0,0,0,0,1,0,0,1,2,adults
6,1,1,#6,6,9,7,6,20220712,0,0,0,0,0,1,0,0,1,1,adults
7,1,1,#9,0,4,4,7,20220713,0,0,0,1,0,0,0,0,0,2,adults
7,2,1,#9,0,5,7,7,20220713,0,0,0,0,1,0,0,0,0,2,adults
7,1,1,#9,0,6,11,7,20220713,0,0,0,0,0,1,0,0,0,2,adults
7,2,1,#9,0,7,10,7,20220713,0,0,0,0,0,0,1,0,0,2,adults
7,2,1,#9,0,8,3,7,20220713,0,0,0,0,0,0,0,1,0,2,adults
7,1,1,#9,0,9,1,7,20220713,0,0,0,0,0,0,0,0,1,2,adults
7,2,1,#9,4,7,11,7,20220713,0,0,0,0,0,0,1,0,0,2,adults
7,1,1,#6,4,7,12,7,20220713,0,0,0,1,0,0,0,0,0,1,adults
7,2,1,#9,4,8,12,7,20220713,0,0,0,0,0,0,0,1,0,2,adults
7,2,1,#6,4,8,5,7,20220713,0,0,0,1,0,0,0,0,0,1,adults
7,1,1,#9,4,9,2,7,20220713,0,0,0,0,0,0,0,0,1,2,adults
7,1,1,#6,4,9,7,7,20220713,0,0,0,1,0,0,0,0,0,1,adults
7,2,1,#9,5,7,8,7,20220713,0,0,0,0,0,0,1,0,0,2,adults
7,1,1,#6,5,7,6,7,20220713,0,0,0,0,1,0,0,0,0,1,adults
7,2,1,#9,5,8,1,7,20220713,0,0,0,0,0,0,0,1,0,2,adults
7,2,1,#6,5,8,9,7,20220713,0,0,0,0,1,0,0,0,0,1,adults
7,1,1,#9,5,9,5,7,20220713,0,0,0,0,0,0,0,0,1,2,adults
7,2,1,#6,5,9,6,7,20220713,0,0,0,0,1,0,0,0,0,1,adults
7,1,1,#9,6,7,8,7,20220713,0,0,0,0,1,1,0,0,0,2,adults
7,2,1,#6,6,7,4,7,20220713,0,0,0,0,0,1,0,0,0,1,adults
7,2,1,#9,6,8,2,7,20220713,0,0,0,0,0,0,0,1,0,2,adults
7,1,1,#6,6,8,3,7,20220713,0,0,0,0,1,0,0,0,0,1,adults
7,1,1,#9,6,9,9,7,20220713,0,0,0,0,0,0,0,0,1,2,adults
7,1,1,#6,6,9,10,7,20220713,0,0,0,0,0,1,0,0,0,1,adults
8,2,1,#9,0,4,2,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,1,1,#9,0,5,1,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,2,1,#9,0,6,11,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,1,1,#9,0,7,8,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,1,1,#9,0,8,11,8,20220714,0,0,0,0,0,0,0,1,0,2,adults
8,2,1,#9,0,9,7,8,20220714,0,0,0,0,0,0,0,0,1,2,adults
8,1,1,#9,4,7,9,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,2,1,#6,4,7,6,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
8,1,1,#9,4,8,12,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,1,1,#6,4,8,5,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
8,2,1,#9,4,9,12,8,20220714,0,0,0,0,0,0,0,0,1,2,adults
8,2,1,#6,4,9,1,8,20220714,0,0,0,0,1,0,0,0,0,1,adults
8,1,1,#9,5,7,6,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,2,1,#6,5,7,10,8,20220714,0,0,0,0,1,0,0,0,0,1,adults
8,1,1,#9,5,8,3,8,20220714,0,0,0,0,0,0,0,1,0,2,adults
8,1,1,#6,5,8,7,8,20220714,0,0,0,0,1,0,0,0,0,1,adults
8,2,1,#9,5,9,9,8,20220714,0,0,0,0,0,0,0,0,1,2,adults
8,1,1,#6,5,9,2,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
8,2,1,#9,6,7,4,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,1,1,#6,6,7,10,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
8,1,1,#9,6,8,4,8,20220714,1,1,1,1,1,1,1,1,1,2,adults
8,2,1,#6,6,8,3,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
8,2,1,#9,6,9,5,8,20220714,0,0,0,0,0,0,0,0,1,2,adults
8,2,1,#6,6,9,8,8,20220714,0,0,0,0,0,1,0,0,0,1,adults
9,2,1,#9,0,4,2,9,20220714,0,0,0,1,0,0,0,0,0,2,adults
9,1,1,#9,0,5,7,9,20220714,0,0,0,0,1,0,0,0,0,2,adults
9,2,1,#9,0,6,5,9,20220714,0,0,0,0,0,0,1,1,1,2,adults
9,1,1,#9,0,7,4,9,20220714,0,0,0,0,0,0,1,0,0,2,adults
9,1,1,#9,0,8,1,9,20220714,0,0,0,0,0,0,0,1,0,2,adults
9,2,1,#9,0,9,9,9,20220714,0,0,0,0,0,0,0,0,1,2,adults
9,1,1,#9,4,7,11,9,20220714,0,0,0,0,0,0,1,0,0,2,adults
9,2,1,#6,4,7,8,9,20220714,0,0,0,0,0,0,1,0,0,1,adults
9,1,1,#9,4,8,10,9,20220714,0,0,0,0,0,0,0,1,0,2,adults
9,1,1,#6,4,8,9,9,20220714,0,0,0,0,1,1,0,0,0,1,adults
9,2,1,#9,4,9,6,9,20220714,0,0,0,0,0,0,0,0,1,2,adults
9,2,1,#6,4,9,3,9,20220714,0,0,0,0,1,1,0,0,0,1,adults
9,1,1,#9,5,7,8,9,20220714,0,0,0,0,1,0,1,0,0,2,adults
9,2,1,#6,5,7,10,9,20220714,0,0,0,0,1,0,0,0,0,1,adults
9,1,1,#9,5,8,3,9,20220714,0,0,0,0,0,0,0,1,0,2,adults
9,1,1,#6,5,8,5,9,20220714,0,0,0,0,1,0,0,0,0,1,adults
9,2,1,#9,5,9,11,9,20220714,0,0,0,0,0,0,0,0,1,2,adults
9,1,1,#6,5,9,2,9,20220714,0,0,0,0,1,0,0,0,0,1,adults
9,2,1,#9,6,7,12,9,20220714,0,0,0,0,0,1,1,0,0,2,adults
9,1,1,#6,6,7,6,9,20220714,0,0,0,0,0,1,0,0,0,1,adults
9,1,1,#9,6,8,12,9,20220714,0,0,0,0,0,1,0,1,0,2,adults
9,2,1,#6,6,8,7,9,20220714,0,0,0,0,0,1,0,0,0,1,adults
9,2,1,#9,6,9,1,9,20220714,0,0,0,0,0,0,0,0,1,2,adults
9,2,1,#6,6,9,4,9,20220714,0,0,0,0,0,1,0,0,0,1,adults
10,2,1,#9,0,4,3,10,20220714,0,0,0,1,0,0,0,0,0,2,adults
10,1,1,#9,0,5,10,10,20220714,0,0,0,0,1,0,0,0,0,2,adults
10,2,1,#9,0,6,8,10,20220714,0,0,0,0,0,1,0,0,0,2,adults
10,1,1,#9,0,7,3,10,20220714,0,0,0,0,0,0,1,0,0,2,adults
10,1,1,#9,0,8,12,10,20220714,0,0,0,0,0,0,0,1,0,2,adults
10,2,1,#9,0,9,10,10,20220714,0,0,0,0,0,0,0,0,1,2,adults
10,1,1,#9,4,7,8,10,20220714,0,0,0,0,0,0,1,0,0,2,adults
10,2,1,#6,4,7,5,10,20220714,0,0,0,1,0,0,0,0,0,1,adults
10,1,1,#9,4,8,1,10,20220714,1,1,1,1,1,1,1,1,1,2,adults
